,release_speed,release_pos_x,release_pos_z,batter,pitcher,zone,hit_location,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,outs_when_up,inning,hc_x,hc_y,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,home_score,away_score,opp_hand,x0_CH,x0_CU,x0_EP,x0_FC,x0_FF,x0_FS,x0_FT,x0_KC,x0_SI,x0_SL,HitClf
4421,94.4,-2.36,5.81,595879,608678,7.0,8.0,2,1,-1.12,0.91,-0.73,2.05,0,8,168.81,62.74,6.73126701577337,-137.354319764327,-6.1866449853909895,-15.6129130734941,28.394833294808898,-19.4459573190536,3.36,1.57,339.0,104.1,17.0,94.8,2251.0,6.4,565138,54.1,0.555,0.647,1.25,1.0,1.0,1.0,5.0,66,4,7,2,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
4422,78.7,1.95,6.77,519203,643778,1.0,7.0,2,2,0.34,1.41,-0.39,3.7,2,7,90.45,108.44,-5.7490834330864296,-114.613823821091,-2.5074977515632098,4.08423822548031,20.4281107803629,-19.3922591088282,3.71,1.76,235.0,90.9,56.0,79.2,1678.0,6.5,565138,53.98,0.005,0.005,0.0,1.0,0.0,0.0,3.0,61,5,7,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4423,87.4,-1.33,6.25,592178,502381,9.0,9.0,0,0,-0.84,0.17,0.75,2.23,1,7,205.79,110.56,6.56965225025515,-127.00394929851299,-3.85570529271611,-10.061613890881,23.1902939545512,-29.891426629487,3.54,1.68,280.0,84.9,26.0,86.3,2236.0,5.4,565138,55.07,0.125,0.15,0.0,1.0,0.0,0.0,3.0,60,1,7,2,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
4424,84.2,-1.43,6.02,450314,502381,7.0,9.0,2,1,-1.07,0.46,-0.28,1.86,1,7,192.59,107.63,4.71989148811743,-122.442710816797,-4.16252067505019,-11.4991421614692,22.757187116028103,-27.0607407323426,3.24,1.57,35.0,97.5,-1.0,83.6,1765.0,5.8,565138,54.68,0.38,0.35700000000000004,0.9,1.0,1.0,0.0,2.0,59,4,6,2,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
4425,87.8,-1.28,6.27,656941,502381,7.0,7.0,2,1,-1.18,0.27,-0.5,2.0,0,7,77.06,59.09,4.2014487861971,-127.689202973821,-4.7598758046654,-13.4589085366804,23.235077090058603,-28.674185649415,3.57,1.73,345.0,93.0,31.0,87.0,2258.0,5.6,565138,54.94,0.188,0.29,0.0,1.0,0.0,0.0,3.0,58,4,6,2,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
4426,88.2,-1.64,6.21,546991,502381,8.0,8.0,2,0,-0.08,0.74,0.03,1.92,0,7,182.51,66.86,4.17560602578555,-128.26053480200198,-5.83037274680773,-1.6606609194260902,25.027511576061503,-23.226679453171503,3.37,1.53,340.0,105.6,16.0,87.8,2262.0,5.9,565138,54.58,0.602,0.688,1.25,1.0,1.0,1.0,5.0,57,3,6,2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
4427,81.4,-2.64,6.05,623520,607231,13.0,2.0,1,2,-1.05,0.28,-0.52,0.21,2,6,,,6.675910296947429,-118.256475791056,-7.0095701479660795,-10.9064797874825,20.503624257597497,-28.5677142392034,3.34,1.57,,,,81.0,1525.0,5.9,565138,54.57,,,0.0,1.0,0.0,0.0,,51,6,6,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4428,76.2,-2.35,6.07,518792,607231,13.0,1.0,0,0,0.57,-1.44,-1.27,2.45,1,6,128.36,185.03,1.25563349834386,-110.862930197236,2.01286359781527,4.37131495566776,21.3096348311572,-44.4318309542024,3.55,1.67,4.0,57.3,-43.0,75.4,2631.0,5.9,565138,54.63,0.11,0.099,0.0,1.0,0.0,0.0,1.0,50,1,6,2,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4429,77.1,-2.45,6.08,575929,607231,7.0,9.0,0,0,0.25,-1.25,-0.65,2.25,1,6,171.39,119.74,3.33968851262105,-112.054191207369,1.03652230009315,1.4133088910943201,20.6184073880273,-42.8535058899681,3.55,1.67,169.0,67.2,23.0,75.8,2661.0,5.4,565138,55.06,0.9,0.8220000000000001,0.9,1.0,1.0,0.0,4.0,49,1,5,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4430,96.1,-2.87,5.85,595879,607231,13.0,1.0,2,2,-1.57,1.08,-0.95,1.37,0,6,125.36,179.1,8.61202344715043,-139.547999347055,-8.706073795605281,-22.462918610804,30.289911146863197,-16.394698370824802,3.36,1.57,,82.9,-21.0,96.1,2517.0,6.3,565138,54.18,0.052000000000000005,0.047,0.0,1.0,0.0,0.0,2.0,48,5,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
4431,89.5,-1.35,6.16,519203,425794,2.0,9.0,0,1,0.08,0.91,0.25,2.99,0,6,173.25,64.58,3.76557472008646,-130.41869818175502,-3.78081691139879,0.21580789352858898,25.023510361553196,-21.2726448675574,3.54,1.68,250.0,106.7,13.0,89.8,2240.0,6.2,565138,54.32,0.785,0.802,1.25,1.0,1.0,1.0,5.0,47,2,3,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
4432,89.1,-1.67,5.82,592178,425794,7.0,7.0,0,0,-1.27,0.45,-0.4,2.0,0,6,66.24,112.66,5.89353497255103,-129.79755053311501,-4.38969706758582,-15.828215441210801,26.0649298809229,-26.276975107484798,3.54,1.68,201.0,103.4,13.0,90.2,2136.0,6.8,565138,53.69,0.85,0.862,0.9,1.0,1.0,0.0,4.0,46,1,3,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
4433,88.4,-1.51,6.05,450314,425794,9.0,8.0,1,1,-0.21,1.32,0.45,1.94,0,6,133.73,81.29,5.17724033330117,-128.610711509523,-6.65739710395861,-3.280099082625,24.188392179955002,-16.6075553591756,3.24,1.57,137.0,95.6,6.0,88.2,2235.0,6.0,565138,54.54,0.557,0.523,0.9,1.0,1.0,0.0,4.0,45,3,3,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
4434,87.9,-1.8,5.74,500779,425794,3.0,4.0,0,1,-1.03,0.41,0.54,3.08,2,5,152.62,150.03,7.73227868810843,-127.784400027549,-1.2294178767636101,-12.628557919258402,23.3672060408802,-27.6469798212003,3.35,1.56,148.0,93.9,7.0,87.9,2077.0,6.1,565138,54.43,0.53,0.47700000000000004,0.0,1.0,0.0,0.0,4.0,37,2,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
4435,77.0,-1.53,5.92,546991,425794,14.0,5.0,2,2,1.49,-1.04,0.36,0.85,1,5,105.37,167.59,1.32603760248778,-112.037442412632,-1.8722558080593703,12.015746847284,22.1947924209795,-40.6095937768806,3.37,1.54,,82.9,-21.0,76.3,2753.0,6.0,565138,54.53,0.052000000000000005,0.047,0.0,1.0,0.0,0.0,2.0,36,5,3,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4436,75.4,-1.52,6.02,623520,425794,9.0,7.0,1,1,1.59,-1.03,0.38,1.61,0,5,76.83,69.52,1.1544679949628702,-109.63899789830201,-0.13884925888842,12.1995310465145,22.292429081561604,-40.4878042911862,3.34,1.57,321.0,88.5,24.0,74.2,2757.0,5.8,565138,54.69,0.15,0.177,0.0,1.0,0.0,0.0,3.0,35,3,2,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4437,87.9,-1.42,6.06,518792,425794,2.0,9.0,3,1,-0.01,1.0,-0.14,3.24,0,5,164.73,53.12,3.1342551039625497,-128.168563964603,-2.87990385621529,-0.663993584655639,22.5039020331274,-20.7797386654926,3.55,1.67,327.0,85.0,26.0,88.3,2128.0,6.1,565138,54.38,0.125,0.15,1.6,1.0,1.0,2.0,3.0,34,5,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
4438,76.9,-1.43,5.94,595879,425794,8.0,5.0,0,1,1.53,-1.01,0.22,1.69,1,4,104.16,168.8,0.804026862696182,-111.834357176959,-0.187041625376066,12.2116474973774,22.058764045092,-40.603505475069205,3.36,1.57,12.0,75.4,-11.0,75.5,2588.0,5.5,565138,54.96,0.081,0.083,0.0,1.0,0.0,0.0,2.0,29,2,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4439,89.4,-1.45,6.09,519203,425794,2.0,8.0,1,0,-0.04,1.36,-0.09,3.24,0,4,123.89,77.95,3.44283627169271,-130.240310320558,-3.91977797110188,-1.1045807613003,25.513526780597,-16.1238935558944,3.36,1.57,296.0,89.6,44.0,89.7,2262.0,6.3,565138,54.21,0.005,0.005,0.0,1.0,0.0,0.0,3.0,28,2,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
4440,77.2,-1.67,5.81,450314,425794,13.0,4.0,1,2,1.62,-1.01,0.0,0.8,2,3,151.41,152.45,0.571424456047148,-112.40333623321399,-1.7732266189745,13.5521230005535,23.3388006824098,-40.560118838539296,3.37,1.63,87.0,86.5,6.0,77.2,2839.0,6.6,565138,53.9,0.37,0.332,0.0,1.0,0.0,0.0,4.0,22,4,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4441,90.1,-1.61,5.66,500779,425794,8.0,2.0,1,2,-1.15,0.57,-0.01,1.97,1,3,,,6.45379429099159,-131.138551378378,-4.4904299207505,-14.64554827147,24.8731840774801,-24.851060541865,3.35,1.56,,,,90.7,2139.0,6.4,565138,54.08,,,0.0,1.0,0.0,0.0,,21,4,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
4442,76.3,-1.51,5.85,546991,425794,7.0,1.0,1,2,1.5,-1.02,-0.67,1.52,0,3,123.54,183.94,-0.906694013926734,-110.98981479277799,-0.19601716943239,12.4314262406149,21.4610233022204,-40.6719299518612,3.37,1.54,,82.9,-21.0,75.9,2735.0,6.2,565138,54.33,0.052000000000000005,0.047,0.0,1.0,0.0,0.0,2.0,20,4,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4443,75.5,-1.75,5.87,623520,425794,9.0,6.0,0,1,1.69,-1.06,0.54,2.21,2,2,113.25,151.24,1.76948270951388,-109.70609522171999,1.5334917177762801,12.912562996561801,23.634851805521397,-41.1179623264195,3.56,1.66,16.0,81.3,-9.0,74.4,2614.0,6.1,565138,54.43,0.10800000000000001,0.096,0.0,1.0,0.0,0.0,2.0,15,2,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4444,90.3,-1.52,5.92,518792,425794,6.0,4.0,2,1,-0.5,1.05,0.56,2.6,1,2,147.17,155.48,6.26089516680141,-131.445858757467,-4.58704348623758,-7.1326378284586704,25.85743373795,-19.224826596847397,3.55,1.67,6.0,80.5,-30.0,90.9,2110.0,6.5,565138,54.05,0.048,0.044000000000000004,0.0,1.0,0.0,0.0,2.0,14,4,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
4445,90.6,-1.69,5.76,575929,425794,3.0,,1,1,-0.67,0.75,0.4,2.92,1,2,186.68,31.79,6.62039053851402,-131.787656153604,-2.7942283852274503,-9.15001216637318,26.133332155984696,-23.044250926808502,3.21,1.49,419.0,106.5,32.0,90.8,2155.0,6.3,565138,54.24,0.89,1.714,2.0,1.0,0.0,3.0,6.0,13,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
4446,76.3,-1.43,5.76,595879,425794,14.0,2.0,1,2,1.54,-0.83,1.18,-0.07,0,2,,,2.73492713585927,-111.05026882069299,-3.63717546244513,11.979681295411902,22.2358170429032,-38.4277533874823,3.54,1.85,,,,75.7,2677.0,6.1,565138,54.39,,,0.0,1.0,0.0,0.0,,12,4,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4447,89.4,-1.69,5.98,519203,425794,2.0,3.0,1,1,-0.1,1.11,0.14,3.11,2,1,156.86,160.32,4.698222833776151,-130.14537350958798,-3.37473054068676,-2.11609421763991,25.9573606474154,-19.232188825707603,3.54,1.68,78.0,93.4,4.0,89.0,2163.0,5.9,565138,54.59,0.478,0.444,0.0,1.0,0.0,0.0,4.0,7,3,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
4448,88.8,-1.54,5.9,592178,425794,3.0,9.0,2,2,0.25,0.81,0.32,3.14,1,1,180.44,57.43,3.9990651815697795,-129.303548874303,-2.42527072448804,2.03574693884426,24.5382493663557,-22.897787846733,3.54,1.68,355.0,92.5,31.0,88.8,2191.0,6.0,565138,54.46,0.125,0.192,0.0,1.0,0.0,0.0,3.0,6,6,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
4449,87.6,-1.77,5.9,450314,425794,5.0,6.0,3,2,0.17,0.95,-0.16,2.26,0,1,111.43,148.81,3.52075139105488,-127.588842299768,-4.641767978093339,1.14015836169126,24.1449520106253,-21.193580605623602,3.24,1.57,9.0,99.9,-18.0,87.6,2216.0,6.1,565138,54.44,0.392,0.369,0.0,1.0,0.0,0.0,2.0,5,6,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
4450,83.2,-2.0,5.72,656941,605154,13.0,2.0,1,2,0.63,0.12,-0.11,1.45,2,8,,,3.1165294402374704,-121.274615762995,-3.66661848830994,5.73553610524503,21.5216625194705,-30.5061283542013,3.67,1.79,,,,83.9,,6.5,565137,54.05,,,0.0,1.0,0.0,0.0,,74,7,6,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
4451,81.7,-1.94,5.68,546991,605154,8.0,6.0,0,0,0.8,-0.16,0.07,1.71,1,8,104.77,146.47,3.0007962520394904,-119.06846276328899,-2.1296478996640302,7.183837121284371,20.6535424668403,-33.569502373115,3.34,1.59,12.0,102.2,-10.0,82.4,2570.0,6.5,565137,54.05,0.308,0.28,0.0,1.0,0.0,0.0,2.0,73,1,6,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
4452,95.5,-1.6,5.85,623520,605154,3.0,2.0,0,2,-0.75,1.51,0.62,2.97,0,8,,,7.586213293770361,-138.831213868696,-5.399011302607219,-11.457287690415098,30.4132884924794,-11.512406567060498,3.47,1.59,,,,96.0,2448.0,6.6,565137,53.93,,,0.0,1.0,0.0,0.0,,72,3,6,5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
4453,95.5,-1.73,5.86,595879,605154,12.0,,2,2,-0.68,1.47,0.34,3.48,0,8,198.74,39.36,6.96792284366825,-139.006567352843,-4.008052474654931,-10.2811507166441,28.344885398857897,-12.4283428134181,3.34,1.6,413.0,107.7,26.0,95.9,2339.0,6.3,565137,54.21,0.99,1.912,2.0,1.0,0.0,3.0,6.0,71,6,5,5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
4454,94.4,1.86,5.65,519203,453192,9.0,4.0,1,1,0.65,1.32,0.52,2.1,2,7,151.41,155.48,-5.00777905799392,-137.446311924419,-6.621880911087049,9.45429759976847,30.447630544903003,-13.9332422360727,3.44,1.7,10.0,95.4,-13.0,95.4,2177.0,6.9,565137,53.64,0.21,0.193,0.0,1.0,0.0,0.0,2.0,66,3,5,5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
4455,94.9,1.67,5.8,592178,453192,1.0,2.0,1,2,0.65,1.35,-0.79,3.19,1,7,,,-8.01294021820665,-138.113438174511,-4.28879836909765,10.246030747547598,29.7964185146158,-13.834454605523698,3.16,1.53,,,,96.0,2158.0,6.9,565137,53.64,,,0.0,1.0,0.0,0.0,,65,4,5,5,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
4456,81.1,2.17,5.31,518792,453192,13.0,5.0,0,1,-1.04,0.07,-0.88,2.39,0,7,120.72,189.46,-4.85924326095868,-118.002450192194,-0.0701359841322164,-8.75362024793462,21.6643061199908,-31.756318768285798,3.57,1.67,5.0,44.7,-39.0,81.0,2573.0,6.2,565137,54.32,0.138,0.13,0.0,1.0,0.0,0.0,1.0,64,2,5,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
4457,97.7,-2.75,5.82,657145,607231,2.0,2.0,1,2,-1.08,1.34,0.03,3.45,2,6,,,10.0141851170366,-141.92573745679599,-3.96743981547298,-16.94034859268,32.4604611503868,-13.264975897807698,3.35,1.61,,,,98.0,2455.0,6.6,565137,53.94,,,0.0,1.0,0.0,0.0,,57,4,5,5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
4458,97.6,-2.83,5.75,543089,607231,12.0,2.0,0,2,-1.2,1.36,0.68,3.93,1,6,,,12.0565636429242,-141.67079544095301,-2.4856090804662405,-18.5737766907918,29.8730564539768,-13.668223498034802,3.58,1.68,,,,97.2,2628.0,6.0,565137,54.48,,,0.0,1.0,0.0,0.0,,56,3,5,5,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
4459,97.3,-2.74,5.85,656941,607231,6.0,2.0,2,2,-1.14,1.59,0.45,2.7,0,6,,,11.1792013949458,-141.13526470500798,-6.5599814441318705,-17.793753486599602,31.4381511537469,-9.56638388924863,3.35,1.62,,,,97.4,2492.0,6.5,565137,54.01,,,0.0,1.0,0.0,0.0,,55,6,5,5,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
4460,85.5,-0.91,6.59,546991,608379,13.0,2.0,2,2,-1.31,0.76,-1.62,1.81,2,5,,,0.989800125606928,-124.47385281838699,-6.549866296204339,-13.8563244990381,26.0034189807308,-23.0333813972721,3.47,1.59,,,,85.9,1613.0,6.6,565137,53.88,,,0.0,1.0,0.0,0.0,,50,6,5,5,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4461,91.8,-0.7,6.59,595879,608379,4.0,8.0,0,0,-0.87,1.31,-0.56,2.32,1,5,127.29,55.17,2.26973901506829,-133.609330237562,-7.89971091742485,-10.994004756394201,27.592497940472803,-14.874863750715301,3.44,1.69,340.0,93.8,25.0,92.6,2136.0,6.7,565137,53.83,0.23800000000000002,0.317,0.0,1.0,0.0,0.0,3.0,48,1,5,5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
4462,86.8,-1.02,6.47,519203,608379,3.0,5.0,0,0,0.31,0.66,0.7,3.26,0,5,101.13,197.87,3.49585208217717,-126.58511543590001,-2.9427722867462904,2.7831665881337595,23.8005530718229,-24.633676099169804,3.55,1.75,,80.0,69.0,87.8,2070.0,6.6,565137,53.85,0.002,0.002,0.0,1.0,0.0,0.0,3.0,47,1,5,5,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4463,94.5,-1.12,6.54,518792,608379,2.0,8.0,0,1,-0.65,1.38,0.06,3.33,2,4,107.8,42.96,4.56815754709846,-137.645168004211,-5.90206784966488,-9.35051171394184,27.655509741240103,-13.2539050158713,3.4,1.59,369.0,98.3,25.0,95.6,2128.0,6.7,565137,53.83,0.512,0.767,0.0,1.0,0.0,0.0,5.0,39,2,5,5,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
4464,84.9,-0.9,6.63,506433,608379,4.0,2.0,0,2,-0.79,0.78,-0.4,2.45,1,4,,,2.85999476430951,-123.774630907715,-5.212376918410071,-8.94795583793266,22.0730888347648,-23.1581170601703,3.58,1.66,,,,86.7,1632.0,7.1,565137,53.42,,,0.0,1.0,0.0,0.0,,38,3,5,5,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4465,89.8,-1.18,6.48,543089,608379,4.0,,0,0,-0.17,1.05,-0.53,2.43,1,4,47.28,40.36,1.98048451991618,-130.842872489338,-6.41984552024066,-2.35062293185466,23.5267844071633,-18.931257472583,3.28,1.57,416.0,103.9,27.0,90.9,2022.0,6.6,565137,53.93,0.9420000000000001,1.7930000000000001,2.0,1.0,0.0,3.0,6.0,37,1,1,5,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4466,84.4,-1.08,6.52,546991,608379,5.0,1.0,0,1,-0.92,0.66,0.18,2.28,0,4,121.12,185.76,4.93919765504272,-122.981510045286,-4.977252588014959,-10.654980416097901,23.6159859791796,-24.4632407104327,3.47,1.59,,,,86.3,1601.0,7.3,565137,53.16,,,0.0,,0.0,0.0,,35,2,1,5,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4467,92.6,-0.81,6.64,623520,608379,14.0,9.0,2,1,-0.48,1.61,0.33,1.24,0,4,172.34,100.94,3.9771691835466303,-134.472287350586,-11.5734297250452,-6.65381008543239,26.6669091908528,-10.2409115556252,3.47,1.59,188.0,94.9,9.0,93.2,2055.0,6.6,565137,53.92,0.64,0.589,0.9,1.0,1.0,0.0,4.0,34,4,1,5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
4468,88.2,-1.06,6.5,595879,608379,14.0,6.0,1,1,0.31,0.53,0.18,0.79,0,4,122.24,174.11,2.39146992171457,-128.441801851252,-9.07575698543564,3.0692567397429706,21.439465866631398,-24.798362050774898,3.34,1.6,63.0,35.5,28.0,89.6,1955.0,6.7,565137,53.81,0.168,0.151,0.9,1.0,1.0,0.0,1.0,33,3,1,5,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4469,86.6,-0.8,6.55,519203,608379,13.0,3.0,3,2,-0.75,1.14,-0.32,0.88,2,3,159.88,168.2,2.7299397242537404,-125.935907112125,-9.804371369649802,-8.63403865607781,23.902766247139397,-18.141205264965198,3.34,1.6,,82.9,-21.0,87.6,1644.0,6.8,565137,53.72,0.052000000000000005,0.047,0.0,1.0,0.0,0.0,2.0,25,6,1,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4470,85.1,-0.86,6.64,518614,608379,4.0,2.0,2,2,-1.34,0.83,-0.83,2.44,1,3,,,2.8193054645157303,-123.85940283982,-5.22229631849133,-14.4698357706073,26.120757974887802,-22.6867152481944,3.23,1.55,,,,85.6,1760.0,6.7,565137,53.8,,,0.0,1.0,0.0,0.0,,23,5,1,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4471,91.2,-0.64,6.74,506433,608379,5.0,3.0,0,1,-0.63,1.53,-0.23,2.46,0,3,154.43,164.56,2.4136597890614397,-132.71783667812701,-8.27001729758819,-8.080202358236901,27.4524567229493,-12.301857961451,3.23,1.55,86.0,98.9,2.0,91.9,1905.0,6.7,565137,53.85,0.498,0.447,0.0,1.0,0.0,0.0,4.0,22,2,1,2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
4472,92.0,-0.63,6.63,543089,608379,1.0,6.0,3,2,-0.61,1.34,-0.66,3.09,2,2,104.29,143.95,1.272825516565,-133.990200736868,-6.099708072616299,-7.662982518861231,27.440003262811604,-14.855204862824198,3.58,1.66,135.0,88.4,9.0,92.6,1966.0,6.5,565137,54.0,0.575,0.523,0.0,1.0,0.0,0.0,4.0,16,8,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
4473,92.6,-0.85,6.6,656941,608379,8.0,4.0,2,2,-0.56,1.43,0.13,1.94,1,2,161.7,137.31,3.73886802255404,-134.65768539857,-9.259028126315869,-7.59872463780262,25.888301307396897,-13.0503003166948,3.28,1.57,91.0,112.9,4.0,93.1,2035.0,6.4,565137,54.11,0.67,0.623,0.0,1.0,0.0,0.0,4.0,15,5,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
4474,86.3,-1.14,6.53,546991,608379,3.0,5.0,1,1,0.39,0.61,0.58,3.06,0,2,110.83,173.04,3.3116289803117205,-125.918397769226,-3.45181301998752,3.76640003724239,19.7143008788713,-25.176226119326802,3.47,1.59,78.0,88.9,4.0,87.6,2094.0,6.4,565137,54.07,0.382,0.344,0.0,1.0,0.0,0.0,4.0,14,3,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4475,89.4,-1.04,6.43,623520,608379,14.0,9.0,0,0,0.26,1.13,1.15,2.06,2,1,164.27,139.88,4.86754135500641,-130.073334701019,-7.2676492911734805,2.09625022244708,24.579877749545002,-17.9318818694438,3.44,1.69,172.0,71.5,17.0,90.3,2183.0,6.6,565137,53.9,0.725,0.652,0.9,1.0,1.0,0.0,4.0,9,1,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4476,89.5,-1.06,6.46,595879,608379,12.0,2.0,3,2,0.19,0.96,1.02,3.45,1,1,,,4.75385883199043,-130.425310801879,-3.56703909446047,1.3170733790865,24.704097763088697,-20.5890486286238,3.34,1.6,,,,90.4,2163.0,6.5,565137,53.98,,,0.0,1.0,0.0,0.0,,8,6,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4477,74.3,-1.15,6.59,519203,608379,13.0,9.0,0,0,0.53,-1.27,-0.21,0.86,0,1,179.27,111.26,0.988848219256268,-108.23654877300699,-2.26560875444668,3.9776976594498503,20.459401208367602,-41.8674624473981,3.34,1.6,298.0,84.7,32.0,74.1,2312.0,6.3,565137,54.22,0.022000000000000002,0.023,0.0,1.0,0.0,0.0,3.0,7,1,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4478,88.9,-1.12,6.54,592178,608379,14.0,8.0,2,1,0.47,0.8,1.02,2.13,0,1,119.35,105.16,4.2640337308651,-129.32040268038202,-6.471798057205241,4.50272008181144,25.8641649459435,-22.046958161609396,3.21,1.58,197.0,73.6,17.0,89.3,2149.0,6.5,565137,54.03,0.858,0.789,0.9,1.0,1.0,0.0,4.0,6,4,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4479,90.3,-0.7,6.71,518614,608379,4.0,8.0,0,0,-0.5,1.21,-0.74,2.08,0,1,127.89,59.73,1.00250677419331,-131.56619899300898,-8.41231410045305,-6.17629153625496,24.5237870885773,-16.2185798721331,3.23,1.55,277.0,101.5,13.0,92.1,1826.0,7.0,565137,53.49,0.882,0.893,0.9,1.0,1.0,0.0,4.0,5,1,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
